id_aluno,nome,curso,periodo,disciplinas_cursadas,areas_interesse,area_principal,area_BD,area_Estatística,area_Gestão,area_Hardware,area_IA,area_IoT,area_Programação,area_Segurança,area_UX,nivel,nivel_norm,tipo_artigo,tipo_livro,tipo_vídeo
3648,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3649,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3650,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3651,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3652,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3653,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3654,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3655,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3656,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3657,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3658,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3659,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3660,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3661,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3662,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3663,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3664,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3665,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3666,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3667,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3668,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3669,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3670,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3671,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3672,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3673,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3674,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3675,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3676,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3677,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3678,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3679,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3680,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3681,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3682,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3683,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3684,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3685,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3686,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3687,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3688,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3689,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3690,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3691,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3692,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3693,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3694,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3695,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3696,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3697,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3698,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3699,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3700,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3701,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3702,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3703,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3704,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3705,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3706,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3707,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3708,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3709,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3710,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3711,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3712,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3713,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3714,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3715,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3716,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3717,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3718,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3719,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3720,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3721,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3722,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3723,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3724,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3725,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3726,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3727,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3728,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3729,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3730,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3731,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3732,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3733,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3734,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3735,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3736,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3737,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3738,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3739,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3740,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3741,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3742,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3743,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3744,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3745,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3746,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3747,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3748,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3749,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3750,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3751,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3752,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3753,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3754,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3755,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3756,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3757,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3758,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3759,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3760,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3761,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3762,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3763,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3764,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3765,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3766,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3767,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3768,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3769,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3770,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3771,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3772,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3773,Lucas Santos,Engenharia de Software,6,"BD, IA, Web","Mobile, DevOps, QA",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3774,Juliana Lima,Ciência de Dados,2,"Python, Estatística","NLP, Deep Learning",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5
3775,Pedro Costa,Engenharia de Computação,8,"Arquitetura, Compiladores","Robótica, Embedded",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3776,Mariana Rocha,SI,5,"UX, PM, BD","Marketing Digital, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3777,João Silva,Engenharia de Software,5,"Algoritmos, Banco de Dados, IA","ML, Programação, Cloud",Programação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3778,Maria Souza,Ciência de Dados,3,"Estatística, Python, ML","IA, Visualização, Big Data",IA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
3779,Carlos Oliveira,Engenharia de Computação,7,"Redes, SO, Arquitetura","IoT, Segurança, Hardware",Hardware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,0.5,0.5
3780,Ana Pereira,SI,4,"Gestão, Redes, BD","UX, PM, Analytics",Gestão,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5
